ApplNo	ProductNo	TECode	TESequence	ProductMktStatus
090343	003	AP	1	1
090347	001	AA	1	1
090348	001	AB	1	1
090348	002	AB	1	1
090348	003	AB	1	1
090348	004	AB	1	1
090349	001	AP	1	1
090349	002	AP	1	1
090351	001	AB	1	1
090351	002	AB	1	1
090353	001	AB	1	1
090353	002	AB	1	1
090353	003	AB	1	1
090353	004	AB	1	1
090354	001	AP	1	1
090354	002	AP	1	1
090354	003	AP	1	1
090354	004	AP	1	1
090355	001	AB	1	1
090355	002	AB	1	1
090356	001	AB	1	1
090357	001	AA	1	1
090358	001	AB	1	1
090359	001	AB	1	1
090360	001	AB	1	1
090360	002	AB	1	1
090362	001	AB	1	1
090364	001	AB	1	1
090364	002	AB	1	1
090365	001	AB	1	1
090365	002	AB	1	1
090365	003	AB	1	1
090367	001	AB	1	1
090367	002	AB	1	1
090367	003	AB	1	1
090368	001	AB	1	1
090370	001	AB	1	1
090370	002	AB	1	1
090372	001	AB	1	1
090372	002	AB	1	1
090374	001	AB	1	1
090374	002	AB	1	1
090375	001	AP	1	1
090375	002	AP	1	1
090377	001	AB	1	1
090380	001	AA	1	1
090380	002	AA	1	1
090380	003	AA	1	1
090380	004	AA	1	1
090381	001	AB	1	1
090381	002	AB	1	1
090382	001	AB	1	1
090382	002	AB	1	1
090382	003	AB	1	1
090383	001	AB	1	1
090383	002	AB	1	1
090383	003	AB	1	1
090383	004	AB	1	1
090383	005	AB	1	1
090385	001	AB	1	1
090386	001	AP	1	1
090387	001	AO	1	1
090387	002	AO	1	1
090392	001	AB	1	1
090393	002	AP	1	1
090393	003	AP	1	1
090394	001	AP	1	1
090394	002	AP	1	1
090395	001	AT	1	1
090401	002	AB	1	1
090401	003	AB	1	1
090402	001	AB	1	1
090403	001	AB	1	1
090403	002	AB	1	1
090404	001	AB	1	1
090406	001	AB	1	1
090406	002	AB	1	1
090407	001	AB	1	1
090408	001	AB	1	1
090409	001	AA	1	1
090410	001	AB	1	1
090411	001	AB	1	1
090411	002	AB	1	1
090411	003	AB	1	1
090411	004	AB	1	1
090411	005	AB	1	1
090411	006	AB	1	1
090411	007	AB	1	1
090413	001	AA	1	1
090413	002	AA	1	1
090413	003	AA	1	1
090413	004	AA	1	1
090415	001	AA	1	1
090415	002	AA	1	1
090415	003	AA	1	1
090416	001	AB	1	1
090416	002	AB	1	1
090417	001	AA	1	1
090418	001	AA	1	1
090419	001	AB	1	1
090421	001	AB4	1	1
090421	002	AB4	1	1
090421	003	AB4	1	1
090421	004	AB4	1	1
090421	005	AB4	1	1
090422	001	AB	1	1
090422	002	AB	1	1
090422	003	AB	1	1
090423	001	AB	1	1
090424	001	AP	1	1
090425	001	AB	1	1
090425	002	AB	1	1
090426	001	AA	1	1
090427	001	AB	1	1
090427	002	AB	1	1
090428	001	AB	1	1
090428	002	AB	1	1
090428	003	AB	1	1
090429	001	AB	1	1
090429	002	AB	1	1
090429	003	AB	1	1
090429	004	AB	1	1
090429	005	AB	1	1
090429	006	AB	1	1
090429	007	AB	1	1
090430	001	AB	1	1
090430	002	AB	1	1
090431	001	AB	1	1
090431	002	AB	1	1
090432	001	AB	1	1
090432	002	AB	1	1
090432	003	AB	1	1
090435	001	AA	1	1
090440	001	AB	1	1
090441	001	AB	1	1
090442	001	AB	1	1
090443	001	AB	1	1
090444	001	AB	1	1
090444	002	AB	1	1
090444	003	AB	1	1
090444	004	AB	1	1
090445	001	AB	1	1
090445	002	AB	1	1
090454	001	AB1	1	1
090455	001	AA	1	1
090456	001	AB	1	1
090460	001	AB	1	1
090461	001	AA	1	1
090462	001	AB	1	1
090462	002	AB	1	1
090463	001	AB	1	1
090463	002	AB	1	1
090463	003	AB	1	1
090467	001	AB	1	1
090467	002	AB	1	1
090467	003	AB	1	1
090469	001	AB	1	1
090469	002	AB	1	1
090470	001	AA	1	1
090473	001	AA	1	1
090473	002	AA	1	1
090475	001	AP	1	1
090475	002	AP	1	1
090475	003	AP	1	1
090478	001	AB	1	1
090478	002	AB	1	1
090479	001	AB	1	1
090480	001	AB	1	1
090484	001	AB	1	1
090485	001	AB	1	1
090486	001	AB	1	1
090490	001	AT	1	1
090491	001	AB	1	1
090492	001	AB3	1	1
090492	002	AB3	1	1
090492	003	AB3	1	1
090492	004	AB3	1	1
090492	005	AB3	1	1
090493	001	AB	1	1
090493	002	AB	1	1
090494	001	AB	1	1
090498	001	AP	1	1
090499	001	AB	1	1
090502	001	AA	1	1
090503	001	AA	1	1
090505	001	AB	1	1
090505	002	AB	1	1
090506	001	AB	1	1
090507	001	AB	1	1
090509	001	AB	1	1
090509	002	AB	1	1
090509	003	AB	1	1
090510	001	AB	1	1
090511	001	AB	1	1
090511	002	AB	1	1
090511	003	AB	1	1
090511	004	AB	1	1
090514	001	AB	1	1
090514	002	AB	1	1
090514	003	AB	1	1
090514	004	AB	1	1
090515	001	AB	1	1
090515	002	AB	1	1
090515	003	AB	1	1
090515	004	AB	1	1
090516	001	AB	1	1
090516	002	AB	1	1
090517	001	AA	1	1
090520	001	AA	1	1
090521	001	AB	1	1
090521	002	AB	1	1
090523	001	AB	1	1
090524	001	AB	1	1
090527	001	AA	1	1
090527	002	AA	1	1
090527	003	AA	1	1
090527	004	AA	1	1
090528	001	AB	1	1
090528	002	AB	1	1
090528	003	AB	1	1
090529	001	AB	1	1
090529	002	AB	1	1
090529	003	AB	1	1
090530	001	AB	1	1
090533	002	AA	1	1
090533	004	AA	1	1
090534	001	AP	1	1
090538	001	AB	1	1
090540	001	AB	1	1
090543	001	AB	1	1
090543	002	AB	1	1
090544	001	AB	1	1
090544	002	AB	1	1
090544	003	AB	1	1
090547	001	AB	1	1
090547	002	AB	1	1
090548	001	AB	1	1
090548	002	AB	1	1
090548	003	AB	1	1
090548	004	AB	1	1
090551	001	AB	1	1
090551	002	AB	1	1
090554	001	AB	1	1
090554	002	AB	1	1
090554	003	AB	1	1
090555	001	AB	1	1
090555	002	AB	1	1
090555	003	AB	1	1
090555	004	AB	1	1
090555	005	AB	1	1
090557	001	AB	1	1
090557	002	AB	1	1
090557	003	AB	1	1
090557	004	AB	1	1
090560	001	AP	1	1
090560	002	AP	1	1
090561	001	AB	1	1
090562	001	AB	1	1
090564	001	AB	1	1
090564	002	AB	1	1
090564	003	AB	1	1
090568	001	AB	1	1
090571	001	AP	1	1
090571	002	AP	1	1
090571	003	AP	1	1
090574	001	AP	1	1
090575	001	AA	1	1
090576	001	AA	1	1
090577	001	AP	1	1
090577	002	AP	1	1
090580	001	AP	1	1
090582	001	AP	1	1
090582	002	AP	1	1
090584	001	AP	1	1
090584	002	AP	1	1
090585	001	AP	1	1
090590	001	AA	1	1
090591	001	AA	1	1
090591	002	AA	1	1
090595	001	AB	1	1
090595	002	AB	1	1
090596	001	AB	1	1
090596	002	AB	1	1
090596	003	AB	1	1
090598	001	AB	1	1
090598	002	AB	1	1
090598	003	AB	1	1
090601	001	AA	1	1
090602	001	AB2	1	1
090602	002	AB2	1	1
090602	003	AB2	1	1
090604	001	AT	1	1
090606	001	AB	1	1
090607	001	AB	1	1
090607	002	AB	1	1
090607	003	AB	1	1
090607	004	AB	1	1
090610	001	AA	1	1
090612	001	AA	1	1
090613	001	AB	1	1
090613	002	AB	1	1
090613	003	AB	1	1
090613	004	AB	1	1
090615	001	AB	1	1
090615	002	AB	1	1
090615	003	AB	1	1
090615	004	AB	1	1
090617	001	AB	1	1
090617	002	AB	1	1
090618	001	AB	1	1
090618	002	AB	1	1
090620	001	AP	1	1
090622	001	AB	1	1
090622	002	AB	1	1
090623	001	AA	1	1
090624	001	AB	1	1
090624	002	AB	1	1
090625	001	AB	1	1
090631	001	AB	1	1
090631	002	AB	1	1
090631	003	AB	1	1
090635	001	AA	1	1
090637	001	AB	1	1
090637	002	AB	1	1
090638	001	AT	1	1
090641	001	AP	1	1
090643	001	AP	1	1
090646	001	AP	1	1
090648	001	AP	1	1
090649	001	AB2	1	1
090649	002	AB2	1	1
090649	003	AB2	1	1
090650	001	AB	1	1
090650	002	AB	1	1
090650	003	AB	1	1
090650	004	AB	1	1
090653	001	AP	1	1
090653	002	AP	1	1
090654	001	AB	1	1
090654	002	AB	1	1
090654	003	AB	1	1
090655	001	AB	1	1
090656	001	AP	1	1
090656	002	AP	1	1
090658	001	AP	1	1
090659	001	AB	1	1
090659	002	AB	1	1
090659	003	AB	1	1
090659	004	AB	1	1
090659	005	AB	1	1
090663	001	AP	1	1
090663	002	AP	1	1
090664	001	AP	1	1
090665	001	AP	1	1
090666	001	AB	1	1
090666	002	AB	1	1
090666	003	AB	1	1
090671	001	AP	1	1
090675	001	AP	1	1
090675	002	AP	1	1
090682	001	AB	1	1
090682	002	AB	1	1
090686	001	AB	1	1
090686	002	AB	1	1
090690	001	AB	1	1
090692	001	AB2	1	1
090692	002	AB	1	1
090695	001	AB	1	1
090695	002	AB	1	1
090695	003	AB	1	1
090695	004	AB	1	1
090696	001	AP	1	1
090697	001	AB	1	1
090697	002	AB	1	1
090697	003	AB	1	1
090697	004	AB	1	1
090699	001	AP	1	1
090700	001	AB	1	1
090700	002	AB	1	1
090702	001	AB	1	1
090702	002	AB	1	1
090702	003	AB	1	1
090704	001	AB	1	1
090704	002	AB	1	1
090704	003	AB	1	1
090705	001	AB	1	1
090705	002	AB	1	1
090705	003	AB	1	1
090707	001	AA	1	1
090707	002	AA	1	1
090710	001	AB	1	1
090710	002	AB	1	1
090710	003	AB	1	1
090715	001	AB	1	1
090715	002	AB	1	1
090718	001	AB	1	1
090718	002	AB	1	1
090718	003	AB	1	1
090719	001	AB	1	1
090720	001	AB	1	1
090720	002	AB	1	1
090720	003	AB	1	1
090721	001	AB1	1	1
090722	001	AB	1	1
090722	002	AB	1	1
090722	003	AB	1	1
090724	001	AP	1	1
090726	001	AP	1	1
090726	002	AP	1	1
090727	001	AB	1	1
090732	001	AB	1	1
090738	001	AB	1	1
090738	002	AB	1	1
090740	001	AB	1	1
090747	001	AB	1	1
090749	001	AB	1	1
090749	002	AB	1	1
090749	003	AB	1	1
090749	004	AB	1	1
090749	005	AB	1	1
090752	001	AB	1	1
090752	002	AB	1	1
090754	001	AP	1	1
090756	001	AA	1	1
090759	001	AB	1	1
090761	001	AP	1	1
090763	001	AB	1	1
090763	002	AB	1	1
090764	001	AB	1	1
090766	001	AA	1	1
090767	001	AB	1	1
090767	002	AB	1	1
090767	003	AB	1	1
090767	004	AB	1	1
090768	001	AB	1	1
090768	002	AB	1	1
090779	001	AB	1	1
090781	001	AB	1	1
090781	002	AB	1	1
090781	003	AB	1	1
090781	004	AB	1	1
090781	005	AB	1	1
090782	001	AP	1	1
090785	001	AT	1	1
090786	001	AB	1	1
090787	001	AB	1	1
090787	002	AB	1	1
090787	003	AB	1	1
090788	001	AB	1	1
090788	002	AB	1	1
090788	003	AB	1	1
090788	004	AB	1	1
090789	001	AB	1	1
090790	001	AB	1	1
090790	002	AB	1	1
090790	003	AB	1	1
090793	001	AB	1	1
090794	001	AB	1	1
090796	001	AB	1	1
090796	002	AB	1	1
090796	003	AB	1	1
090797	001	AB	1	1
090797	002	AB	1	1
090798	001	AB	1	1
090798	002	AB	1	1
090798	003	AB	1	1
090798	004	AB	1	1
090798	005	AB	1	1
090798	006	AB	1	1
090799	001	AP	1	1
090799	002	AP	1	1
090799	003	AP	1	1
090800	001	AB	1	1
090800	002	AB	1	1
090800	003	AB	1	1
090800	004	AB	1	1
090801	001	AB	1	1
090801	002	AB	1	1
090802	001	AB	1	1
090802	002	AB	1	1
090802	003	AB	1	1
090807	001	AB	1	1
090807	002	AB	1	1
090808	001	AP	1	1
090808	002	AP	1	1
090808	003	AP	1	1
090809	001	AP	1	1
090810	001	AP	1	1
090813	001	AP	1	1
090817	001	AB	1	1
090824	001	AB	1	1
090825	001	AP	1	1
090825	002	AP	1	1
090827	001	AP	1	1
090828	001	AB	1	1
090828	002	AB	1	1
090833	001	AB	1	1
090833	002	AB	1	1
090833	003	AB	1	1
090833	004	AB	1	1
090833	005	AB	1	1
090836	001	AB	1	1
090836	002	AB	1	1
090836	004	AB	1	1
090838	001	AB	1	1
090839	001	AB	1	1
090839	002	AB	1	1
090839	003	AB	1	1
090839	004	AB	1	1
090839	005	AB	1	1
090843	001	AB	1	1
090843	002	AB	1	1
090843	003	AB	1	1
090843	004	AB	1	1
090844	001	AB	1	1
090845	001	AO	1	1
090850	001	AP	1	1
090855	001	AB	1	1
090856	001	AB	1	1
090856	002	AB	1	1
090858	001	AB	1	1
090858	002	AB	1	1
090858	003	AB	1	1
090859	001	AB	1	1
090859	002	AB	1	1
090862	001	AP	1	1
090865	001	AB	1	1
090865	002	AB	1	1
090865	003	AB	1	1
090865	004	AB	1	1
090865	005	AB	1	1
090865	006	AB	1	1
090867	001	AB	1	1
090867	002	AB	1	1
090867	003	AB	1	1
090868	001	AB	1	1
090868	002	AB	1	1
090868	003	AB	1	1
090868	004	AB	1	1
090868	005	AB	1	1
090869	001	AB	1	1
090869	002	AB	1	1
090869	003	AB	1	1
090869	004	AB	1	1
090869	005	AB	1	1
090870	001	AT	1	1
090871	001	AB	1	1
090871	002	AB	1	1
090871	003	AB	1	1
090871	004	AB	1	1
090874	001	AP	1	1
090878	001	AB	1	1
090878	002	AB	1	1
090881	001	AB	1	1
090881	002	AB	1	1
090881	003	AB	1	1
090881	004	AB	1	1
090883	001	AP	1	1
090884	001	AP	1	1
090884	002	AP	1	1
090884	003	AP	1	1
090887	001	AT	1	1
090888	001	AB	1	1
090888	002	AB	1	1
090888	003	AB	1	1
090889	001	AP	1	1
090891	001	AA	1	1
090893	001	AA	1	1
090895	001	AB	1	1
090895	002	AB	1	1
090895	003	AB	1	1
090896	001	AP	1	1
090898	001	AT	1	1
090899	001	AB	1	1
090899	002	AB	1	1
090899	003	AB	1	1
090900	001	AB	1	1
090900	002	AB	1	1
090900	003	AB	1	1
090901	001	AB	1	1
090901	002	AB	1	1
090902	001	AA	1	1
090903	001	AB	1	1
090906	001	AB	1	1
090910	001	AB	1	1
090911	001	AB	1	1
090911	002	AB	1	1
090911	003	AB	1	1
090912	001	AB	1	1
090912	002	AB	1	1
090912	003	AB	1	1
090913	001	AP	1	1
090919	001	AT	1	1
090920	001	AO	1	1
090920	002	AO	1	1
090923	001	AP	1	1
090924	001	AP	1	1
090926	001	AB	1	1
090928	001	AA	1	1
090931	001	AB	1	1
090934	001	AB	1	1
090935	001	AB	1	1
090935	002	AB	1	1
090935	003	AB	1	1
090935	004	AB	1	1
090935	005	AB	1	1
090935	006	AB	1	1
090935	007	AB	1	1
090935	008	AB	1	1
090935	009	AB	1	1
090937	001	AB	1	1
090937	002	AB	1	1
090937	003	AB	1	1
090939	001	AB	1	1
090939	002	AB	1	1
090939	003	AB	1	1
090940	001	AP	1	1
090940	002	AP	1	1
090941	001	AB2	1	1
090942	001	AB3	1	1
090942	002	AB3	1	1
090946	001	AB	1	1
090947	001	AB	1	1
090948	001	AB	1	1
090951	001	AT	1	1
090955	001	AB	1	1
090957	001	AB	1	1
090957	002	AB	1	1
090957	003	AB	1	1
090960	001	AB	1	1
090960	002	AB	1	1
090960	003	AB	1	1
090960	004	AB	1	1
090960	005	AB	1	1
090960	006	AB	1	1
090962	001	AB	1	1
090963	001	AP	1	1
090964	001	AB	1	1
090964	002	AB	1	1
090968	001	AA	1	1
090970	001	AB	1	1
090970	002	AB	1	1
090974	001	AB	1	1
090979	001	AB	1	1
090981	001	AP	1	1
090984	001	AB	1	1
090984	002	AB	1	1
090985	001	AP	1	1
090985	002	AP	1	1
090985	003	AP	1	1
090986	001	AP	1	1
090986	002	AP	1	1
090992	001	AA	1	1
090999	001	AB	1	1
090999	002	AB	1	1
090999	003	AB	1	1
091001	001	AB	1	1
091001	002	AB	1	1
091001	003	AB	1	1
091001	004	AB	1	1
091004	001	AA	1	1
091007	001	AP	1	1
091020	001	AB	1	1
091022	001	AB4	1	1
091022	002	AB4	1	1
091022	003	AB4	1	1
091022	004	AB4	1	1
091022	005	AB4	1	1
091022	006	AB4	1	1
091023	001	AB	1	1
091027	001	AB	1	1
091030	001	AP	1	1
091031	001	AP	1	1
091031	002	AP	1	1
091032	001	AP	1	1
091032	002	AP	1	1
091033	001	AO	1	1
091036	001	AB	1	1
091036	002	AB	1	1
091037	001	AB	1	1
091038	001	AB	1	1
091038	002	AB	1	1
091038	003	AB	1	1
091038	004	AB	1	1
091038	005	AB	1	1
091038	006	AB	1	1
091040	001	AB	1	1
091040	002	AB	1	1
091040	003	AB	1	1
091040	004	AB	1	1
091040	005	AB	1	1
091040	006	AB	1	1
091040	007	AB	1	1
091040	008	AB	1	1
091042	001	AA	1	1
091044	001	AB	1	1
091045	001	AP	1	1
091051	001	AB	1	1
091052	001	AB	1	1
091053	001	AB	1	1
091053	002	AB	1	1
091053	003	AB	1	1
091054	001	AB	1	1
091054	002	AB	1	1
091054	003	AB	1	1
091056	001	AP	1	1
091056	002	AP	1	1
091058	001	AP	1	1
091058	002	AP	1	1
091062	001	AP	1	1
091063	001	AP	1	1
091063	002	AP	1	1
091063	003	AP	1	1
091063	004	AP	1	1
091068	001	AP	1	1
091072	001	AB	1	1
091072	002	AB	1	1
091072	003	AB	1	1
091072	004	AB	1	1
091078	001	AA	1	1
091083	001	AB	1	1
091083	002	AB	1	1
091089	001	AP	1	1
091090	001	AB	1	1
091091	001	AA	1	1
091093	001	AB	1	1
091093	002	AB	1	1
091098	001	AB	1	1
091099	001	AB	1	1
091099	002	AB	1	1
091099	003	AB	1	1
091099	004	AB	1	1
091102	001	AA	1	1
091103	001	AB	1	1
091103	002	AB	1	1
091103	003	AB	1	1
091104	001	AP	1	1
091104	002	AP	1	1
091105	001	AB	1	1
091106	001	AP	1	1
091108	001	AP	1	1
091108	002	AP	1	1
091114	001	AB	1	1
091114	002	AB	1	1
091114	003	AB	1	1
091115	001	AP	1	1
091115	002	AP	1	1
091120	001	AO	1	1
091123	001	AB	1	1
091123	002	AB	1	1
091123	003	AB	1	1
091128	001	AB	1	1
091128	002	AB	1	1
091129	001	AB	1	1
091129	002	AB	1	1
091129	003	AB	1	1
091136	001	AP	1	1
091136	002	AP	1	1
091137	002	AP	1	1
091151	001	AB	1	1
091151	002	AB	1	1
091151	003	AB	1	1
091152	001	AP	1	1
091156	001	AA	1	1
091158	001	AB	1	1
091163	001	AB	1	1
091163	002	AB	1	1
091163	003	AB	1	1
091164	001	AB	1	1
091170	001	AP	1	1
091174	001	AB	1	1
091174	002	AB	1	1
091176	001	AB	1	1
091176	002	AB	1	1
091176	003	AB	1	1
091177	001	AB	1	1
091179	001	AB	1	1
091179	002	AB	1	1
091179	003	AB	1	1
091184	001	AB	1	1
091184	002	AB	1	1
091184	003	AB	1	1
091186	001	AP	1	1
091188	001	AA	1	1
091189	001	AA	1	1
091191	001	AB	1	1
091195	001	AB	1	1
091195	002	AB	1	1
091195	003	AB	1	1
091198	001	AB	1	1
091198	002	AB	1	1
091199	001	AP	1	1
091201	001	AP	1	1
091201	002	AP	1	1
091204	001	AB	1	1
091205	001	AB	1	1
091209	001	AB2	1	1
091211	001	AB	1	1
091216	001	AB	1	1
091219	001	AB	1	1
091219	002	AB	1	1
091220	001	AB	1	1
091220	002	AB	1	1
091220	004	AB	1	1
091220	006	AB	1	1
091221	001	AB	1	1
091221	002	AB	1	1
091221	003	AB	1	1
091221	004	AB	1	1
091221	005	AB	1	1
091221	006	AB	1	1
091221	007	AB	1	1
091221	008	AB	1	1
091224	001	AB	1	1
091224	002	AB	1	1
091224	003	AB	1	1
091224	004	AB	1	1
091224	005	AB	1	1
091224	006	AB	1	1
091225	001	AB	1	1
091225	002	AB	1	1
091225	003	AB	1	1
091226	001	AB	1	1
091226	002	AB	1	1
091226	003	AB	1	1
091226	004	AB	1	1
091231	001	AB	1	1
091231	002	AB	1	1
091236	001	AB	1	1
091236	002	AB	1	1
091236	003	AB	1	1
091238	001	AA	1	1
091240	001	AB	1	1
091240	002	AB	1	1
091242	001	AB	1	1
091244	001	AO	1	1
091245	001	AP	1	1
091246	001	AP	1	1
091246	002	AP	1	1
091249	001	AB	1	1
091254	001	AB	1	1
091254	002	AB	1	1
091254	003	AB	1	1
091254	004	AB	1	1
091254	005	AB	1	1
091254	006	AB	1	1
091256	001	AA	1	1
091256	002	AA	1	1
091256	003	AA	1	1
091256	004	AA	1	1
091260	001	AB	1	1
091261	001	AB	1	1
091261	002	AB	1	1
091263	001	AA	1	1
091264	001	AB	1	1
091265	001	AB	1	1
091265	002	AB	1	1
091265	003	AB	1	1
091265	004	AB	1	1
091267	001	AB	1	1
091267	002	AB	1	1
091268	002	AP	1	1
091269	001	AB	1	1
091269	002	AB	1	1
091272	001	AB	1	1
091272	002	AB	1	1
091272	003	AB	1	1
091273	001	AB	1	1
091273	002	AB	1	1
091274	001	AP	1	1
091276	001	AB	1	1
091276	002	AB	1	1
091280	001	AP	1	1
091281	001	AB	1	1
091281	002	AB	1	1
091283	001	AB	1	1
091283	002	AB	1	1
091284	001	AP	1	1
091285	001	AB	1	1
091285	002	AB	1	1
091288	001	AA	1	1
091289	001	AB	1	1
091291	001	AB	1	1
091291	002	AB	1	1
091293	001	AP	1	1
091294	001	AB	1	1
091295	001	AA	1	1
091297	001	AP	1	1
091298	001	AB	1	1
091298	002	AB	1	1
091298	003	AB	1	1
091299	001	AP	1	1
091299	002	AP	1	1
091302	001	AB	1	1
091303	001	AB	1	1
091305	001	AB	1	1
091305	002	AB	1	1
091305	003	AB	1	1
091306	001	AT	1	1
091307	001	AP	1	1
091308	001	AB	1	1
091312	001	AB	1	1
091313	001	AB	1	1
091313	002	AB	1	1
091313	003	AB	1	1
091314	001	AB	1	1
091315	001	AB	1	1
091316	001	AP	1	1
091316	002	AP	1	1
091316	003	AP	1	1
091316	004	AP	1	1
091322	001	AB	1	1
091323	001	AB2	1	1
091325	001	AB1	1	1
091326	001	AB	1	1
091326	002	AB	1	1
091328	001	AB	1	1
091329	001	AP	1	1
091330	001	AP	1	1
091338	001	AB	1	1
091338	002	AB	1	1
091342	001	AA	1	1
091346	001	AB	1	1
091347	001	AB	1	1
091347	002	AB	1	1
091347	003	AB	1	1
091347	004	AB	1	1
091348	001	AB	1	1
091352	001	AB	1	1
091352	002	AB	1	1
091352	003	AB	1	1
091358	001	AP	1	1
091358	002	AP	1	1
091359	001	AA	1	1
091360	001	AB	1	1
091360	002	AB	1	1
091363	001	AP	1	1
091365	001	AP	1	1
091365	002	AP	1	1
091368	001	AB	1	1
091368	002	AB	1	1
091368	003	AB	1	1
091369	001	AB	1	1
091369	002	AB	1	1
091370	001	AB	1	1
091370	002	AB	1	1
091373	001	AB	1	1
091373	002	AB	1	1
091375	001	AP	1	1
091375	002	AP	1	1
091375	003	AP	1	1
091376	001	AP	1	1
091379	001	AB	1	1
091383	001	AA	1	1
091384	001	AA	1	1
091387	001	AT	1	1
091388	001	AB	1	1
091388	002	AB	1	1
091388	003	AB	1	1
091388	004	AB	1	1
091388	005	AB	1	1
091388	006	AB	1	1
091388	007	AB	1	1
091392	001	AP	1	1
091393	001	AB	1	1
091393	002	AB	1	1
091393	003	AB	1	1
091393	004	AB	1	1
091393	005	AB	1	1
091395	001	AB	1	1
091395	002	AB	1	1
091395	003	AB	1	1
091395	004	AB	1	1
091395	005	AB	1	1
091399	001	AB	1	1
091399	002	AB	1	1
091401	001	AB	1	1
091401	002	AB	1	1
091404	001	AP	1	1
091404	002	AP	1	1
091406	001	AP	1	1
091407	001	AA	1	1
091408	001	AB	1	1
091414	001	AB	1	1
091414	002	AB	1	1
091415	001	AB	1	1
091415	002	AB	1	1
091415	003	AB	1	1
091415	004	AB	1	1
091416	001	AB	1	1
091416	002	AB	1	1
091416	003	AB	1	1
091418	001	AP	1	1
091422	001	AB	1	1
091422	002	AB	1	1
091424	001	AB	1	1
091424	003	AB	1	1
091424	004	AB	1	1
091425	001	AB1	1	1
091426	001	AB	1	1
091426	002	AB	1	1
091426	003	AB	1	1
091427	001	AB	1	1
091430	001	AB	1	1
091430	002	AB	1	1
091432	001	AB	1	1
091432	002	AB	1	1
091433	001	AB	1	1
091434	001	AB	1	1
091434	002	AB	1	1
091434	003	AB	1	1
091434	004	AB	1	1
091434	005	AB	1	1
091434	006	AB	1	1
091437	001	AB	1	1
091440	001	AB	1	1
091441	001	AB	1	1
091441	002	AB	1	1
091443	001	AB	1	1
091443	002	AB	1	1
091449	001	AT	1	1
091450	001	AB	1	1
091450	002	AB	1	1
091450	003	AB	1	1
091450	004	AB	1	1
091450	005	AB	1	1
091451	001	AA	1	1
091452	001	AB	1	1
091455	001	AB	1	1
091455	002	AB	1	1
091457	001	AP	1	1
091458	001	AP	1	1
091458	002	AP	1	1
091459	001	AB1	1	1
091459	002	AB1	1	1
091459	003	AB1	1	1
091466	001	AB	1	1
091467	001	AB	1	1
091469	001	AP	1	1
091476	001	AB	1	1
091476	002	AB	1	1
091479	001	AB	1	1
091480	001	AB	1	1
091480	002	AB	1	1
091480	003	AB	1	1
091482	001	AB	1	1
091483	001	AA	1	1
091484	001	AB	1	1
091484	002	AB	1	1
091484	003	AB	1	1
091485	001	AP	1	1
091487	001	AP	1	1
091487	002	AP	1	1
091487	003	AP	1	1
091488	001	AP	1	1
091489	001	AP	1	1
091490	001	AB	1	1
091490	002	AB	1	1
091490	003	AB	1	1
091490	004	AB	1	1
091490	005	AB	1	1
091491	001	AB	1	1
091491	002	AB	1	1
091491	003	AB	1	1
091491	004	AB	1	1
091495	001	AP	1	1
091497	001	AB	1	1
091497	002	AB	1	1
091497	003	AB	1	1
091498	001	AB	1	1
091502	001	AB	1	1
091502	002	AB	1	1
091502	003	AB	1	1
091503	001	AP	1	1
091503	002	AP	1	1
091510	001	AP	1	1
091510	002	AP	1	1
091510	003	AP	1	1
091513	001	AB	1	1
091519	001	AB	1	1
091519	002	AB	1	1
091519	003	AB	1	1
091519	004	AB	1	1
091519	005	AB	1	1
091520	001	AB2	1	1
091522	001	AA	1	1
091524	001	AB	1	1
091524	002	AB	1	1
091524	003	AB	1	1
091525	001	AP	1	1
091526	001	AP	1	1
091528	001	AB	1	1
091534	001	AP	1	1
091537	001	AB	1	1
091537	002	AB	1	1
091537	003	AB	1	1
091537	004	AB	1	1
091537	005	AB	1	1
091537	006	AB	1	1
091539	001	AB	1	1
091539	002	AB	1	1
091540	001	AP	1	1
091541	001	AB	1	1
091541	002	AB	1	1
091541	003	AB	1	1
091542	001	AP	1	1
091544	001	AB	1	1
091546	001	AP	1	1
091549	001	AB	1	1
091550	001	AT	1	1
091552	001	AB	1	1
091554	001	AP	1	1
091557	001	AB	1	1
091557	002	AB	1	1
091558	001	AB	1	1
091559	001	AT	1	1
091561	001	AB	1	1
091563	001	AB	1	1
091563	002	AB	1	1
091568	001	AB	1	1
091569	001	AB	1	1
091569	002	AB	1	1
091573	001	AB	1	1
091575	001	AB	1	1
091576	001	AB	1	1
091577	001	AB	1	1
091586	001	AA	1	1
091588	001	AB	1	1
091588	002	AB	1	1
091590	001	AB	1	1
091590	002	AB	1	1
091590	003	AB	1	1
091594	001	AP	1	1
091594	002	AP	1	1
091594	003	AP	1	1
091595	001	AB	1	1
091596	001	AP	1	1
091597	001	AP	1	1
091597	002	AP	1	1
091599	001	AP	1	1
091599	002	AP	1	1
091601	001	AA	1	1
091601	002	AA	1	1
091604	001	AB	1	1
091604	002	AB	1	1
091604	003	AB	1	1
091604	004	AB	1	1
091605	001	AB	1	1
091605	002	AB	1	1
091605	003	AB	1	1
091605	004	AB	1	1
091606	001	AB	1	1
091606	002	AB	1	1
091607	001	AB2	1	1
091607	002	AB2	1	1
091607	003	AB2	1	1
091609	001	AB2	1	1
091609	002	AB2	1	1
091609	003	AB2	1	1
091613	001	AP	1	1
